cik_str,ticker,title
746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC
759944,CFG,CITIZENS FINANCIAL GROUP INC/RI
1061574,GIB,CGI INC
55067,K,KELLOGG CO
65984,ETR,ENTERGY CORP /DE/
1000697,WAT,WATERS CORP /DE/
884887,RCL,ROYAL CARIBBEAN CRUISES LTD
1454175,FANDY,FirstRand Ltd / ADR
1178670,ALNY,"ALNYLAM PHARMACEUTICALS, INC."
1527166,CG,Carlyle Group Inc.
1031296,FE,FIRSTENERGY CORP
31791,PKI,PERKINELMER INC
1094285,TDY,TELEDYNE TECHNOLOGIES INC
1286681,DPZ,DOMINOS PIZZA INC
1101302,ENTG,ENTEGRIS INC
1411579,AMC,"AMC ENTERTAINMENT HOLDINGS, INC."
1666175,FTS,Fortis Inc.
728535,JBHT,HUNT J B TRANSPORT SERVICES INC
21076,CLX,CLOROX CO /DE/
1446747,PPCCY,PICC Property & Casualty Co Ltd
36270,MTB,M&T BANK CORP
45012,HAL,HALLIBURTON CO
1402436,SSNC,SS&C Technologies Holdings Inc
946581,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC
1281721,SGIOY,SHIONOGI & CO LTD
1015650,SKM,SK TELECOM CO LTD
1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC."
1163417,DVCMY,DAVIDE CAMPARI-MILANO N.V.
1590895,CZR,"Caesars Entertainment, Inc."
1072670,IMBBY,IMPERIAL TOBACCO GROUP PLC
1145197,PODD,INSULET CORP
1560385,LSXMA,Liberty Media Corp
740260,VTR,"Ventas, Inc."
1323404,WPM,Wheaton Precious Metals Corp.
1454948,XNGSY,ENN Energy Holdings Ltd / ADR
711404,COO,"COOPER COMPANIES, INC."
1383650,CQP,"Cheniere Energy Partners, L.P."
1491703,SCHYY,Sands China Ltd. /ADR
40987,GPC,GENUINE PARTS CO
1539838,FANG,"Diamondback Energy, Inc."
1002047,NTAP,"NetApp, Inc."
1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
723612,CAR,"AVIS BUDGET GROUP, INC."
1722401,THLLY,Thales S.A./ADR
1126328,PFG,PRINCIPAL FINANCIAL GROUP INC
1773383,DT,"Dynatrace, Inc."
842023,TECH,BIO-TECHNE Corp
52988,J,JACOBS ENGINEERING GROUP INC /DE/
1477449,TDOC,"Teladoc Health, Inc."
1003935,NICE,NICE Ltd.
20286,CINF,CINCINNATI FINANCIAL CORP
940944,DRI,DARDEN RESTAURANTS INC
1645590,HPE,Hewlett Packard Enterprise Co
1333141,FMS,Fresenius Medical Care AG & Co. KGaA
1511737,UI,Ubiquiti Inc.
51434,IP,INTERNATIONAL PAPER CO /NEW/
1269238,TCOM,Trip.com Group Ltd
1513977,COIHY,Croda International Plc/ADR
1288784,SBNY,Signature Bank Corp
1175454,FLT,FLEETCOR TECHNOLOGIES INC
46619,HEI,HEICO CORP
1306830,CE,Celanese Corp
1553473,HAITY,"Haitong Securities Co., LTD/ADR"
859737,HOLX,HOLOGIC INC
765880,PEAK,"HEALTHPEAK PROPERTIES, INC."
1037540,BXP,BOSTON PROPERTIES INC
906163,NVR,NVR INC
1437771,SNMRY,Snam Rete Gas SpA
1748790,AMCR,Amcor plc
1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC."
1527249,PRDSY,Prada S.p.A./ADR
1579298,BURL,"Burlington Stores, Inc."
1445930,KB,KB Financial Group Inc.
8818,AVY,Avery Dennison Corp
1747748,XM,Qualtrics International Inc.
1546066,PBA,PEMBINA PIPELINE CORP
1326380,GME,GameStop Corp.
1720671,HCP,"HashiCorp, Inc."
1001082,DISH,DISH Network CORP
79282,BRO,"BROWN & BROWN, INC."
1086222,AKAM,AKAMAI TECHNOLOGIES INC
863344,ALFVY,ALFA LAVAL AB /FI
806968,WPP,WPP plc
40729,ALLY,Ally Financial Inc.
1022079,DGX,QUEST DIAGNOSTICS INC
1179929,MOH,"MOLINA HEALTHCARE, INC."
832101,IEX,IDEX CORP /DE/
1784384,ABMRF,ABN AMRO Bank N.V./ADR
943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
1065696,LKQ,LKQ CORP
1438844,SZLMY,Swiss Life Holding
1604778,QRVO,"Qorvo, Inc."
38777,BEN,FRANKLIN RESOURCES INC
84839,ROL,ROLLINS INC
1411494,APO,"Apollo Global Management, Inc."
811156,CMS,CMS ENERGY CORP
1013237,FDS,FACTSET RESEARCH SYSTEMS INC
1618756,QSR,Restaurant Brands International Inc.
1159152,JHX,James Hardie Industries plc
1845338,MNDY,monday.com Ltd.
1647639,UPST,"Upstart Holdings, Inc."
889132,PKX,POSCO
732834,CLR,"CONTINENTAL RESOURCES, INC"
1725057,CDAY,Ceridian HCM Holding Inc.
1450278,CNPAY,CNP Assurances SA / ADR
1096343,MKL,MARKEL CORP
62996,MAS,MASCO CORP /DE/
1455967,PTAIY,PT Astra International Tbk / ADR
1406234,BIP,Brookfield Infrastructure Partners L.P.
1002517,NUAN,"Nuance Communications, Inc."
106040,WDC,WESTERN DIGITAL CORP
1050952,PUBGY,PUBLICIS GROUPE SA
217346,TXT,TEXTRON INC
1816007,LU,Lufax Holding Ltd
74208,UDR,"UDR, Inc."
947484,ACGL,ARCH CAPITAL GROUP LTD.
1294591,RKUNY,"Rakuten Group, Inc."
1690981,NNGRY,NN Group NV/ADR
1793294,PPD,"PPD, Inc."
1050915,PWR,"QUANTA SERVICES, INC."
909037,SQM,CHEMICAL & MINING CO OF CHILE INC
1122411,ASX,"ASE Technology Holding Co., Ltd."
1158089,GCTAY,GAMESA S A /FI
1527469,ATH,Athene Holding Ltd
937556,MASI,MASIMO CORP
1818874,SOFI,"SoFi Technologies, Inc."
719955,WSM,WILLIAMS SONOMA INC
874761,AES,AES CORP
1787425,XP,XP Inc.
1770787,TXG,"10x Genomics, Inc."
1440799,MMEX,MMEX Resources Corp
1759509,LYFT,"Lyft, Inc."
1449594,WHLKF,Wheelock & Co Ltd
1604982,SBHMY,Sino Biopharmaceutical Limited/ADR
1646972,ACI,"Albertsons Companies, Inc."
906345,CPT,CAMDEN PROPERTY TRUST
1792044,VTRS,Viatris Inc
1740915,FTCH,Farfetch Ltd
1385867,COUP,Coupa Software Inc
1707753,ESTC,Elastic N.V.
1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD
1570585,LBTYA,Liberty Global plc
1809519,GDRX,"GoodRx Holdings, Inc."
1490083,CLPXY,China Longyuan Power Group Corp Limited/ADR/
1169870,TLSNY,TELIA Co AB
1437775,ATASY,Atlantia SpA
1058255,OAOFY,PJSC TATNEFT
1634997,AGR,"Avangrid, Inc."
1705696,VICI,VICI PROPERTIES INC.
1031308,BSY,BENTLEY SYSTEMS INC
72331,NDSN,NORDSON CORP
939383,TSGTY,TSINGTAO BREWERY CO LTD /FI
915389,EMN,EASTMAN CHEMICAL CO
895417,ELS,EQUITY LIFESTYLE PROPERTIES INC
96943,TFX,TELEFLEX INC
730272,RGEN,REPLIGEN CORP
100517,UAL,"United Airlines Holdings, Inc."
1739104,ELAN,Elanco Animal Health Inc
845982,SNN,SMITH & NEPHEW PLC
1158449,AAP,ADVANCE AUTO PARTS INC
1048477,BMRN,BIOMARIN PHARMACEUTICAL INC
1069878,TREX,TREX CO INC
23217,CAG,CONAGRA BRANDS INC.
1697862,ARGX,ARGENX SE
18926,LUMN,"Lumen Technologies, Inc."
1060955,ICLR,ICON PLC
815094,ABMD,ABIOMED INC
1475011,JBAXY,Julius Baer Group Ltd.
60086,L,LOEWS CORP
1711269,EVRG,"Evergy, Inc."
1519751,FBHS,"Fortune Brands Home & Security, Inc."
1066119,VIV,TELEFONICA BRASIL S.A.
1219601,CCK,CROWN HOLDINGS INC
1331875,FNF,"Fidelity National Financial, Inc."
1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD
1316835,BLDR,"Builders FirstSource, Inc."
1400691,HDELY,HeidelbergCement AG
1041792,ELP,ENERGY CO OF PARANA
932872,SJR,SHAW COMMUNICATIONS INC
1792627,GRUB,Just Eat Takeaway.com N.V.
1130310,CNP,CENTERPOINT ENERGY INC
1772757,DKNG,DraftKings Inc.
29989,OMC,OMNICOM GROUP INC.
1124140,EXAS,EXACT SCIENCES CORP
11544,WRB,BERKLEY W R CORP
1324404,CF,"CF Industries Holdings, Inc."
4457,UHAL,AMERCO /NV/
1764046,CLVT,CLARIVATE Plc
1639825,PTON,"PELOTON INTERACTIVE, INC."
1176948,ARES,Ares Management Corp
106640,WHR,WHIRLPOOL CORP /DE/
849399,NLOK,NortonLifeLock Inc.
1591698,PCTY,Paylocity Holding Corp
879169,INCY,INCYTE CORP
721371,CAH,CARDINAL HEALTH INC
1048695,FFIV,"F5, INC."
1002638,OTEX,OPEN TEXT CORP
1444147,SZSAY,SUEZ ENVIRONNEMENT CO S.A.
1333986,EQH,"Equitable Holdings, Inc."
1000694,NVAX,NOVAVAX INC
1533945,BNTGY,Brenntag AG/ADR
1842827,BZ,Kanzhun Ltd
1617640,ZG,"ZILLOW GROUP, INC."
851205,CGNX,COGNEX CORP
886986,TECK,TECK RESOURCES LTD
1285785,MOS,MOSAIC CO
1507079,FND,"Floor & Decor Holdings, Inc."
1278021,MKTX,MARKETAXESS HOLDINGS INC
1289419,MORN,"Morningstar, Inc."
1025378,WPC,W. P. Carey Inc.
352541,LNT,ALLIANT ENERGY CORP
1374310,CBOE,"Cboe Global Markets, Inc."
1062066,ALSMY,ALSTOM
812011,MTN,VAIL RESORTS INC
1811414,QS,QuantumScape Corp
46080,HAS,"HASBRO, INC."
857005,PTC,PTC INC.
2809,AEM,AGNICO EAGLE MINES LTD
1020569,IRM,IRON MOUNTAIN INC
1657853,HTZ,"HERTZ GLOBAL HOLDINGS, INC"
1780232,GFL,GFL Environmental Inc.
51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC."
1582961,DOCN,"DigitalOcean Holdings, Inc."
91419,SJM,J M SMUCKER Co
1127055,VIVHY,VIVENDI
822416,PHM,PULTEGROUP INC/MI/
4281,HWM,Howmet Aerospace Inc.
59558,LNC,LINCOLN NATIONAL CORP
1144519,BG,BUNGELTD
37785,FMC,FMC CORP
1537547,SMFKY,Smurfit Kappa Group PLC/ADR
1528849,RH,RH
1032975,LOGI,LOGITECH INTERNATIONAL S.A.
720005,RJF,RAYMOND JAMES FINANCIAL INC
1022671,STLD,STEEL DYNAMICS INC
1564708,NWSA,NEWS CORP
1163653,NMR,NOMURA HOLDINGS INC
1037976,JLL,JONES LANG LASALLE INC
1397911,LPLA,LPL Financial Holdings Inc.
91142,AOS,SMITH A O CORP
315213,RHI,ROBERT HALF INTERNATIONAL INC.
1262823,WLK,WESTLAKE CHEMICAL CORP
1190723,TS,TENARIS SA
42888,GGG,GRACO INC
813762,IEP,ICAHN ENTERPRISES L.P.
1562401,AMH,American Homes 4 Rent
1348036,AVLR,"AVALARA, INC."
909327,SUZ,Suzano S.A.
77360,PNR,PENTAIR plc
1336920,LDOS,"Leidos Holdings, Inc."
1358071,CXO,CONCHO RESOURCES INC
1112439,RANJY,RANDSTAD HOLDING NV /FI
1744676,TME,Tencent Music Entertainment Group
1463157,PBCRY,PT Bank Central Asia Tbk / ADR
1015820,QGEN,QIAGEN N.V.
1557860,GLOB,Globant S.A.
1116132,TPR,"TAPESTRY, INC."
1580608,SC,Santander Consumer USA Holdings Inc.
1287865,MPW,MEDICAL PROPERTIES TRUST INC
1109354,BRKR,BRUKER CORP
101778,MRO,MARATHON OIL CORP
910606,REG,REGENCY CENTERS CORP
1732845,WRK,WestRock Co
1437107,DISCA,"Discovery, Inc."
75677,PKG,PACKAGING CORP OF AMERICA
1001474,KKPNY,KONINKLIJKE KPN N V
790051,CSL,CARLISLE COMPANIES INC
1089063,DKS,"DICK'S SPORTING GOODS, INC."
1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
1389170,TRGP,Targa Resources Corp.
28412,CMA,COMERICA INC /NEW/
858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
6201,AAL,American Airlines Group Inc.
1581671,EDNMY,Edenred/ADR
16732,CPB,CAMPBELL SOUP CO
1558633,CCHGY,Coca-Cola HBC AG
1030475,CEA,CHINA EASTERN AIRLINES CORP LTD
915191,FRFHF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
932477,LNVGY,LENOVO GROUP LTD
1531384,GJNSY,Gjensidige Forsikring ASA/ADR
1041668,ZNH,CHINA SOUTHERN AIRLINES CO LTD
1436794,KKOYY,Kesko OYJ
941221,ICL,ICL Group Ltd.
1609711,GDDY,GoDaddy Inc.
1070750,HST,"HOST HOTELS & RESORTS, INC."
1439580,PSMMY,Persimmon
1042046,AFG,AMERICAN FINANCIAL GROUP INC
1446597,DQJCY,Don Quijote Holdings Co Ltd
910521,DECK,DECKERS OUTDOOR CORP
1177609,FIVE,"FIVE BELOW, INC"
21175,CNA,CNA FINANCIAL CORP
851968,MHK,MOHAWK INDUSTRIES INC
1487533,JXHLY,"ENEOS Holdings, Inc./ADR"
110621,RPM,RPM INTERNATIONAL INC/DE/
1579241,ALLE,Allegion plc
1559460,YASKY,Yaskawa Electric Corp/ADR
887225,KEP,KOREA ELECTRIC POWER CORP
731802,ATO,ATMOS ENERGY CORP
1069202,LII,LENNOX INTERNATIONAL INC
1161611,ACH,ALUMINUM CORP OF CHINA LTD
1127248,EMRAF,EMERA INC
1069183,AXON,"AXON ENTERPRISE, INC."
916540,DAR,DARLING INGREDIENTS INC.
1801169,OPEN,Opendoor Technologies Inc.
1212545,WAL,WESTERN ALLIANCE BANCORPORATION
1713443,KL,Kirkland Lake Gold Ltd.
1438930,AMIGY,Admiral Group
1043219,NLY,ANNALY CAPITAL MANAGEMENT INC
912505,ENIA,ENEL AMERICAS S.A.
1090425,LAMR,LAMAR ADVERTISING CO/NEW
1443646,BAH,Booz Allen Hamilton Holding Corp
1069157,EWBC,EAST WEST BANCORP INC
818479,XRAY,DENTSPLY SIRONA Inc.
78128,WTRG,"Essential Utilities, Inc."
91440,SNA,Snap-on Inc
794367,M,"Macy's, Inc."
105016,WSO,WATSCO INC
1800227,IAC,IAC/InterActiveCorp
1463172,ZEN,"Zendesk, Inc."
1444714,IKTSY,Intertek Group plc
855658,LSCC,LATTICE SEMICONDUCTOR CORP
1600520,JPXGY,"Japan Exchange Group, Inc./ADR"
1011218,SWMAY,SWEDISH MATCH CORP
1334036,CROX,"Crocs, Inc."
1570932,ILIAF,Iliad S.A./ADR
1253494,SGPYY,SAGE GROUP PLC
353991,NDEKY,NITTO DENKO CORP / ADR/
922621,ERIE,ERIE INDEMNITY CO
89089,SCI,SERVICE CORP INTERNATIONAL
48898,HUBB,HUBBELL INC
1416039,RNLSY,Renault SA Unsponsored ADR Facility
914208,IVZ,Invesco Ltd.
94845,LEVI,LEVI STRAUSS & CO
1342237,MTUAY,MTU AERO ENGINES HOLDING AG
1437041,LNEGY,Lundin Petroleum AB
779152,JKHY,HENRY JACK & ASSOCIATES INC
1627014,BKI,"Black Knight, Inc."
1645113,NVCR,NovoCure Ltd
737758,TTC,TORO CO
910631,KOF,COCA COLA FEMSA SAB DE CV
908255,BWA,BORGWARNER INC
1000228,HSIC,HENRY SCHEIN INC
1611052,PCOR,"PROCORE TECHNOLOGIES, INC."
1650729,SITE,"SiteOne Landscape Supply, Inc."
1336917,UA,"Under Armour, Inc."
1632127,CABO,"Cable One, Inc."
1438654,RDEIY,Red Electrica Corporacion SA/ADR
1095073,RE,EVEREST RE GROUP LTD
1274494,FSLR,"FIRST SOLAR, INC."
1783317,MCFE,McAfee Corp.
1552653,REMYY,Remy Cointreau/ADR
1575965,GLPI,"Gaming & Leisure Properties, Inc."
1298675,CUBE,CubeSmart
842162,LEA,LEAR CORP
1553023,CONE,CyrusOne Inc.
1526125,GDS,GDS Holdings Ltd
901684,WARFY,WHARF HOLDINGS LTD /FI
800928,NDVLY,NEW WORLD DEVELOPMENT CO LTD /FI
1783546,SBYSF,Sibanye-Stillwater Limited/ADR
1438569,GRFS,Grifols SA
1280600,XLRN,ACCELERON PHARMA INC
1398879,CCOZY,CHINA COAL ENERGY CO LTD
109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
927066,DVA,DAVITA INC.
868857,ACM,AECOM
1056696,MANH,MANHATTAN ASSOCIATES INC
764065,CLF,CLEVELAND-CLIFFS INC.
1469367,RUN,Sunrun Inc.
1126975,MMP,"Magellan Midstream Partners, L.P."
1555207,CGASY,China Resources Gas Group Limited/ADR
1043604,JNPR,JUNIPER NETWORKS INC
1402388,WFG,"WEST FRASER TIMBER CO., LTD"
1288847,FIVN,"Five9, Inc."
885550,CACC,CREDIT ACCEPTANCE CORP
1009001,CCJ,CAMECO CORP
769520,MIDD,MIDDLEBY Corp
1516513,DOCS,"Doximity, Inc."
1174922,WYNN,WYNN RESORTS LTD
877890,CTXS,CITRIX SYSTEMS INC
1379481,MDIBY,Mediobanca - Banca di Credito Finanziario SpA
1437672,PRYMY,Prysmian S.p.A.
769218,AEG,AEGON NV
1610950,SYNH,"Syneos Health, Inc."
879101,KIM,KIMCO REALTY CORP
1841666,APA,APA Corp
1135951,RDY,DR REDDYS LABORATORIES LTD
944314,LSI,"LIFE STORAGE, INC."
1583055,MONOY,"MonotaRO Co., Ltd./ADR"
1533232,BEP,Brookfield Renewable Partners L.P.
929940,AZPN,ASPEN TECHNOLOGY INC /DE/
47518,HRC,"Hill-Rom Holdings, Inc."
814547,FICO,FAIR ISAAC CORP
1450206,ASEKY,"Aisin Seiki Co., Ltd./ADR"
314590,SSL,SASOL LTD
1528651,HRGLY,Hargreaves Lansdown PLC/ADR
352915,UHS,UNIVERSAL HEALTH SERVICES INC
861884,RS,RELIANCE STEEL & ALUMINUM CO
1786909,SBSW,Sibanye Stillwater Ltd
831641,TTEK,TETRA TECH INC
1528396,GWRE,"Guidewire Software, Inc."
1596532,ANET,"Arista Networks, Inc."
74303,OLN,OLIN Corp
1576280,GH,"Guardant Health, Inc."
1712807,PAGS,PagSeguro Digital Ltd.
24545,TAP,MOLSON COORS BEVERAGE CO
34903,FRT,FEDERAL REALTY INVESTMENT TRUST
16875,CP,CANADIAN PACIFIC RAILWAY LTD/CN
1453732,SIELY,Shanghai Electric Group Co Ltd / ADR
1467623,DBX,"DROPBOX, INC."
1822829,OZON,Ozon Holdings PLC
1588823,TFII,TFI International Inc.
1576789,WIX,Wix.com Ltd.
1811074,TPL,Texas Pacific Land Corp
818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD
96223,JEF,Jefferies Financial Group Inc.
1012100,SEE,SEALED AIR CORP/DE
1531152,BJ,"BJ's Wholesale Club Holdings, Inc."
1111711,NI,NISOURCE INC.
1445153,EFGSY,Eiffage SA
885639,KSS,KOHLS Corp
1530721,CPRI,Capri Holdings Ltd
350698,AN,"AUTONATION, INC."
1462456,FOSUY,Fosun International Ltd / ADR
1692819,VST,Vistra Corp.
1267238,AIZ,"ASSURANT, INC."
1803599,CNXC,Concentrix Corp
1656081,DAVA,Endava plc
1823239,MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC."
1172724,GFI,GOLD FIELDS LTD
1437776,AEMMY,A2A SpA
817720,SYNA,SYNAPTICS Inc
814453,NWL,NEWELL BRANDS INC.
1477294,ST,Sensata Technologies Holding plc
1001290,BAP,CREDICORP LTD
320335,GL,GLOBE LIFE INC.
1436771,WRTBY,Wartsila OYJ
1013857,PEGA,PEGASYSTEMS INC
775368,Y,ALLEGHANY CORP /DE
1492691,KNX,Knight-Swift Transportation Holdings Inc.
1595761,WB,WEIBO Corp
936395,CIEN,CIENA CORP
1398659,G,Genpact LTD
1647088,WSC,WillScot Mobile Mini Holdings Corp.
1571283,REXR,"Rexford Industrial Realty, Inc."
100826,UELMO,UNION ELECTRIC CO
1321732,PEN,Penumbra Inc
898293,JBL,JABIL INC
1370946,OC,Owens Corning
1831097,AGL,"agilon health, inc."
1604028,WMS,"ADVANCED DRAINAGE SYSTEMS, INC."
36966,FHN,FIRST HORIZON CORP
885590,BHC,Bausch Health Companies Inc.
1062579,DOX,AMDOCS LTD
1792580,OVV,Ovintiv Inc.
1584509,ARMK,Aramark
1647435,ATDRY,Auto Trader Group plc/ADR
1674101,VRT,Vertiv Holdings Co
39911,GPS,GAP INC
7536,ARW,ARROW ELECTRONICS INC
1177702,SAIA,SAIA INC
1034670,ALV,AUTOLIV INC
1439124,EBR,BRAZILIAN ELECTRIC POWER CO
866374,FLEX,FLEX LTD.
1825155,TIXT,TELUS International (Cda) Inc.
1037038,RL,RALPH LAUREN CORP
1604821,NTRA,"Natera, Inc."
825542,SMG,SCOTTS MIRACLE-GRO CO
1023128,LAD,LITHIA MOTORS INC
1161125,BCH,BANK OF CHILE
884614,UGI,UGI CORP /PA/
1652130,NTLA,"Intellia Therapeutics, Inc."
350894,SEIC,SEI INVESTMENTS CO
1538990,STOR,STORE CAPITAL Corp
201533,CMS-PB,CONSUMERS ENERGY CO
1287750,ARCC,ARES CAPITAL CORP
1076378,CX,CEMEX SAB DE CV
1308547,DLB,"Dolby Laboratories, Inc."
1442653,ROHCY,"ROHM Co., Ltd."
1038074,SLAB,SILICON LABORATORIES INC.
1835963,GLBE,Global-E Online Ltd.
1395167,GRPTY,Groupe Eurotunnel SA
1504122,PTBRY,PT Bank Negara Indonesia (Persero) Tbk/ADR
880266,AGCO,AGCO CORP /DE
1082554,UTHR,UNITED THERAPEUTICS Corp
1670592,YETI,"YETI Holdings, Inc."
1633931,BLD,TopBuild Corp
1446128,MRWSY,WM Morrison Supermarkets plc
1436786,OUKPY,Outotec OYJ
216228,ITT,ITT Inc.
20212,CHDN,Churchill Downs Inc
355811,GNTX,GENTEX CORP
1423902,WES,"Western Midstream Partners, LP"
1564406,OSH,"Oak Street Health, Inc."
1675149,AA,Alcoa Corp
933974,BRKS,"Brooks Automation, Inc."
1049502,MKSI,MKS INSTRUMENTS INC
1783398,UWMC,UWM Holdings Corp
1378992,BERY,"BERRY GLOBAL GROUP, INC."
1111928,IPGP,IPG PHOTONICS CORP
1013871,NRG,"NRG ENERGY, INC."
1435969,MXCHY,"Orbia Advance Corporation, S.A.B. de C.V./ADR"
1477049,PHYS,Sprott Physical Gold Trust
1513761,NCLH,Norwegian Cruise Line Holdings Ltd.
1206264,TPX,"TEMPUR SEALY INTERNATIONAL, INC."
1481045,DSEEY,Daiwa Securities Group Inc.
899689,VNO,VORNADO REALTY TRUST
1174169,AQN,ALGONQUIN POWER & UTILITIES CORP.
78239,PVH,PVH CORP. /DE/
1516536,RTMVY,Rightmove PLC/ADR
1067428,AU,ANGLOGOLD ASHANTI LTD
1698287,BSMX,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico"
59527,LECO,LINCOLN ELECTRIC HOLDINGS INC
701818,KGC,KINROSS GOLD CORP
1438133,TNDM,TANDEM DIABETES CARE INC
1468174,H,Hyatt Hotels Corp
925428,GGDVY,GUANGDONG INVESTMENT LTD /FI
798941,FCNCA,FIRST CITIZENS BANCSHARES INC /DE/
1166003,XPO,"XPO Logistics, Inc."
22356,CBSH,COMMERCE BANCSHARES INC /MO/
1173382,CAE,CAE INC
39263,CFR,"CULLEN/FROST BANKERS, INC."
896622,ATR,APTARGROUP INC
1679273,LW,"Lamb Weston Holdings, Inc."
1540755,PLAN,"Anaplan, Inc."
1637810,FSV,FirstService Corp
1046311,CHH,CHOICE HOTELS INTERNATIONAL INC /DE
1061894,GIL,Gildan Activewear Inc.
1472787,FAF,First American Financial Corp
1818880,GGMC,Glenfarne Merger Corp.
1446251,AHEXY,Adecco Group AG/ADR
1572910,PSXP,PHILLIPS 66 PARTNERS LP
70318,THC,TENET HEALTHCARE CORP
1820877,AIRC,Apartment Income REIT Corp.
1828016,PLTK,Playtika Holding Corp.
1366561,SMAR,SMARTSHEET INC
1423689,AGNC,AGNC Investment Corp.
1608249,ZAYO,"Zayo Group Holdings, Inc."
1025996,KRC,KILROY REALTY CORP
1447113,MIUFY,"Mitsubishi UFJ Lease & Finance Co., Ltd."
914475,NBIX,NEUROCRINE BIOSCIENCES INC
1823306,LSPD,Lightspeed Commerce Inc.
20520,FYBR,"Frontier Communications Parent, Inc."
1024305,COTY,COTY INC.
1378789,AER,AerCap Holdings N.V.
1264136,WF,WOORI FINANCIAL GROUP INC.
1412558,EVO,Evotec SE
1027552,BSAC,BANCO SANTANDER CHILE
921738,PENN,PENN NATIONAL GAMING INC
794170,TOL,"Toll Brothers, Inc."
1722684,WH,"WYNDHAM HOTELS & RESORTS, INC."
1688568,DXC,DXC Technology Co
751364,NNN,"NATIONAL RETAIL PROPERTIES, INC."
1588489,GBTC,Grayscale Bitcoin Trust (BTC)
49600,EGP,EASTGROUP PROPERTIES INC
1704292,ZLAB,Zai Lab Ltd
1668397,MEDP,"Medpace Holdings, Inc."
1385535,GLPEY,"Galp Energia, SGPS, S.A."
1754581,FUTU,Futu Holdings Ltd
913144,RNR,RENAISSANCERE HOLDINGS LTD
1823593,TSP,TuSimple Holdings Inc.
1302215,HLI,"HOULIHAN LOKEY, INC."
1455863,COLD,AMERICOLD REALTY TRUST
1671235,BMRRY,B&M European Value Retail S.A./ADR
1535929,VOYA,"Voya Financial, Inc."
1518521,SEPJY,Spectris PLC/ADR
1019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC."
1046102,RBA,RITCHIE BROS AUCTIONEERS INC
19584,CHE,CHEMED CORP
1777393,CHPT,"ChargePoint Holdings, Inc."
1612042,ASND,Ascendis Pharma A/S
1454473,DNFGY,Dongfeng Motor Group Co Ltd / ADR
1474432,PSTG,"Pure Storage, Inc."
1674534,HLLGY,Hella KGaA Hueck & Co./ADR
1274173,JHG,JANUS HENDERSON GROUP PLC
1702780,ATUS,"Altice USA, Inc."
71691,NYT,NEW YORK TIMES CO
921825,FR,FIRST INDUSTRIAL REALTY TRUST INC
63276,MAT,MATTEL INC /DE/
926326,OMCL,"OMNICELL, Inc"
1799208,DNB,"Dun & Bradstreet Holdings, Inc."
14930,BC,BRUNSWICK CORP
1637207,PLNT,"Planet Fitness, Inc."
720672,SF,STIFEL FINANCIAL CORP
1424929,FOXF,FOX FACTORY HOLDING CORP
1115055,PNFP,PINNACLE FINANCIAL PARTNERS INC
1487786,MEGGY,Meggitt PLC
1330568,SLV,iShares Silver Trust
1563177,HWDJY,Howden Joinery Group Plc/ADR
1437578,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.
1546084,ZLIOY,"Zoomlion Heavy Industry Science & Technology Co., Ltd./ADR"
74260,ORI,OLD REPUBLIC INTERNATIONAL CORP
1378946,PBCT,"People's United Financial, Inc."
775158,OSK,OSHKOSH CORP
1616862,AXTA,Axalta Coating Systems Ltd.
1144215,AYI,ACUITY BRANDS INC
889331,LFUS,LITTELFUSE INC /DE
1689813,BHVN,Biohaven Pharmaceutical Holding Co Ltd.
1071371,CIB,BANCOLOMBIA SA
1370418,SLFPY,STANDARD LIFE PLC
1766363,EDR,"Endeavor Group Holdings, Inc."
29644,DCI,DONALDSON CO INC
1559444,FURCF,FAURECIA/ADR
1598110,CYBR,CyberArk Software Ltd.
1442656,JSGRY,JS Group CORP
1809122,CVAC,CureVac N.V.
36029,FFIN,FIRST FINANCIAL BANKSHARES INC
1448056,NEWR,"NEW RELIC, INC."
1492633,NLSN,Nielsen Holdings plc
1342874,TX,Ternium S.A.
1668501,KSRYY,Kose Corporation/ADR
1050140,DSGX,DESCARTES SYSTEMS GROUP INC
898174,RGA,REINSURANCE GROUP OF AMERICA INC
1360604,HTA,"HEALTHCARE TRUST OF AMERICA, INC."
1665918,USFD,US Foods Holding Corp.
1070423,PAA,PLAINS ALL AMERICAN PIPELINE LP
